Datums;ĀI kods;ĀI nosaukums;Kopā;Jauni;Pamata diagnoze;Blakus diagnoze;Smaga slimības gaita;t.sk. Invazīva MPV;Vidēja slimības gaita;Miruši;Izrakstīti;Pārvesti;t.sk. uz augstāka līmeņa;t.sk. uz zemāka līmeņa;t.sk. uz tāda paša līmeņa
2022-09-25T00:00:00;010021301-01;Rīgas Dzemdību nams;2;0;;2;;;;;0;;;;
2022-09-25T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;41;4;0;41;0;0;0;0;3;0;0;0;0
2022-09-25T00:00:00;090012101-01;Slimnīca "Ģintermuiža";18;5;;18;;;;;;;;;
2022-09-25T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;25;;1;24;1;;;;1;;;;
2022-09-25T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;3;1;0;3;0;0;0;0;0;0;0;0;0
2022-09-25T00:00:00;900200046-01;Tukuma slimnīca;2;;1;1;;;1;;;;;;
2022-09-25T00:00:00;250000092-01;Vidzemes slimnīca;29;;17;12;;;17;;;;;;
2022-09-25T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;7;0;5;2;0;0;5;0;2;;;;
2022-09-26T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-26T00:00:00;360200027-01;Alūksnes slimnīca;6;4;;6;;;;;;;;;
2022-09-26T00:00:00;400200024-01;Bauskas slimnīca;9;0;;9;;;;0;0;;;;
2022-09-26T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;7;0;5;2;;;5;;1;;;;
2022-09-26T00:00:00;661400011-01;Bērnu psihoneiroloģiskā slimnīca "Ainaži";0;0;0;0;0;0;0;0;0;0;0;0;
2022-09-26T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;2;0;0;2;0;0;0;0;1;0;0;0;0
2022-09-26T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;2;0;0;2;0;0;0;0;1;0;0;0;0
2022-09-26T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;12;4;0;12;0;0;0;0;0;0;0;0;0
2022-09-26T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;25;6;10;15;0;0;10;0;4;0;0;0;0
2022-09-26T00:00:00;130020302-01;Jūrmalas slimnīca;3;;;3;;;;;;;;;
2022-09-26T00:00:00;600200001-01;Krāslavas slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-26T00:00:00;170020401-01;Liepājas reģionālā slimnīca;13;0;9;4;0;0;9;0;0;0;0;0;0
2022-09-26T00:00:00;660200027-01;Limbažu slimnīca;7;2;;7;;;;;;;;;
2022-09-26T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-26T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;39;1;16;23;2;;14;;1;;;;
2022-09-26T00:00:00;170010601-01;Piejūras slimnīca;2;0;0;2;0;0;0;0;0;0;0;0;0
2022-09-26T00:00:00;010000234-91;RAKUS kopā;101;7;40;61;1;0;39;1;1;;;;
2022-09-26T00:00:00;210020301-01;Rēzeknes slimnīca;28;3;21;7;0;0;21;0;1;0;0;0;0
2022-09-26T00:00:00;010020302-01;Rīgas 2. slimnīca;8;0;0;8;0;0;0;0;1;0;0;0;0
2022-09-26T00:00:00;010021301-01;Rīgas Dzemdību nams;2;0;;2;;;;;0;;;;
2022-09-26T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;41;0;0;41;0;0;0;0;;0;0;0;0
2022-09-26T00:00:00;801600003-01;Siguldas slimnīca;0;0;0;0;0;0;0;0;;0;;;
2022-09-26T00:00:00;090012101-01;Slimnīca "Ģintermuiža";17;;;17;;;;;;;;;
2022-09-26T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;25;;1;24;1;;;;1;;;;
2022-09-26T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;3;0;0;3;0;0;0;0;0;0;0;0;0
2022-09-26T00:00:00;900200046-01;Tukuma slimnīca;2;;1;1;;;1;;;;;;
2022-09-26T00:00:00;250000092-01;Vidzemes slimnīca;36;8;22;14;;;22;1;;;;;
2022-09-26T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;7;0;5;2;0;0;5;0;2;;;;
2022-09-27T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-27T00:00:00;360200027-01;Alūksnes slimnīca;7;1;;7;;;;;;;;;
2022-09-27T00:00:00;400200024-01;Bauskas slimnīca;9;0;;9;;;;0;0;;;;
2022-09-27T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;3;0;3;;;;3;;4;;;;
2022-09-27T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;4;3;0;4;0;0;0;0;1;0;0;0;0
2022-09-27T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;6;5;0;6;0;0;0;0;1;0;0;0;0
2022-09-27T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;10;3;0;10;0;0;0;1;3;1;1;0;0
2022-09-27T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;30;11;11;19;0;0;11;0;6;0;0;0;0
2022-09-27T00:00:00;130020302-01;Jūrmalas slimnīca;3;1;1;2;;;1;;1;;;;
2022-09-27T00:00:00;600200001-01;Krāslavas slimnīca;1;1;0;1;0;0;0;0;0;0;0;0;0
2022-09-27T00:00:00;620200038-01;Kuldīgas slimnīca;1;;1;;;;1;;;;;;
2022-09-27T00:00:00;170020401-01;Liepājas reģionālā slimnīca;11;2;7;4;0;0;7;1;3;0;0;0;0
2022-09-27T00:00:00;660200027-01;Limbažu slimnīca;8;3;;8;;;;;;;;;
2022-09-27T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-27T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;55;17;17;38;2;;15;;1;;;;
2022-09-27T00:00:00;170010601-01;Piejūras slimnīca;2;0;0;2;0;0;0;0;0;0;0;0;0
2022-09-27T00:00:00;010000234-91;RAKUS kopā;89;5;32;57;2;0;30;2;14;;;;
2022-09-27T00:00:00;210020301-01;Rēzeknes slimnīca;25;4;18;7;0;0;18;0;7;0;0;0;0
2022-09-27T00:00:00;010020302-01;Rīgas 2. slimnīca;9;1;0;9;0;0;0;0;0;0;0;0;0
2022-09-27T00:00:00;010021301-01;Rīgas Dzemdību nams;2;0;;2;;;;;0;;;;
2022-09-27T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;50;10;0;50;0;0;0;0;1;0;0;0;0
2022-09-27T00:00:00;090012101-01;Slimnīca "Ģintermuiža";26;9;;26;;;;1;;;;;
2022-09-27T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;25;1;;25;;;;;1;;;;
2022-09-27T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;3;0;0;3;0;0;0;0;0;0;0;0;0
2022-09-27T00:00:00;900200046-01;Tukuma slimnīca;2;;1;1;;;1;;;;;;
2022-09-27T00:00:00;250000092-01;Vidzemes slimnīca;34;5;20;14;;;20;;5;2;;2;
2022-09-27T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;13;4;8;5;0;0;8;0;0;;;;
2022-09-28T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-28T00:00:00;360200027-01;Alūksnes slimnīca;8;1;;8;;;;;;;;;
2022-09-28T00:00:00;400200024-01;Bauskas slimnīca;9;0;;9;;;;0;0;;;;
2022-09-28T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;3;1;3;;;;3;;1;;;;
2022-09-28T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;4;0;0;4;0;0;0;0;0;0;0;0;0
2022-09-28T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;5;0;0;5;0;0;0;0;1;0;0;0;0
2022-09-28T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;18;9;9;9;0;0;9;0;1;0;0;0;0
2022-09-28T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;24;2;8;16;0;0;8;1;7;0;0;0;0
2022-09-28T00:00:00;130020302-01;Jūrmalas slimnīca;4;1;1;3;;;1;;;1;;1;
2022-09-28T00:00:00;600200001-01;Krāslavas slimnīca;0;0;0;0;0;0;0;0;0;1;1;0;0
2022-09-28T00:00:00;620200038-01;Kuldīgas slimnīca;1;;1;;;;1;;;1;1;;
2022-09-28T00:00:00;170020401-01;Liepājas reģionālā slimnīca;11;2;6;5;0;0;6;0;2;0;0;0;0
2022-09-28T00:00:00;660200027-01;Limbažu slimnīca;9;1;;9;;;;;;;;;
2022-09-28T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-28T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;56;13;19;37;2;;17;1;11;;;;
2022-09-28T00:00:00;170010601-01;Piejūras slimnīca;1;0;0;1;0;0;0;0;1;0;0;0;0
2022-09-28T00:00:00;010000234-91;RAKUS kopā;85;6;35;50;2;0;33;1;8;1;;1;
2022-09-28T00:00:00;210020301-01;Rēzeknes slimnīca;26;7;13;13;0;0;13;0;6;0;0;0;0
2022-09-28T00:00:00;010020302-01;Rīgas 2. slimnīca;7;0;0;7;0;0;0;0;2;0;0;0;0
2022-09-28T00:00:00;010021301-01;Rīgas Dzemdību nams;1;0;;1;;;;;1;;;;
2022-09-28T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;58;8;0;58;0;0;0;0;0;0;0;0;0
2022-09-28T00:00:00;090012101-01;Slimnīca "Ģintermuiža";27;1;;27;;;;;;;;;
2022-09-28T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;22;2;;22;;;;;5;;;;
2022-09-28T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;2;0;0;2;0;0;0;0;1;0;0;0;0
2022-09-28T00:00:00;900200046-01;Tukuma slimnīca;2;1;1;1;;;1;1;;;;;
2022-09-28T00:00:00;250000092-01;Vidzemes slimnīca;35;4;21;14;;;21;;3;;;;
2022-09-28T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;19;6;10;9;0;0;10;0;0;;;;
2022-09-29T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-29T00:00:00;360200027-01;Alūksnes slimnīca;8;;;8;;;;;;;;;
2022-09-29T00:00:00;400200024-01;Bauskas slimnīca;6;0;;6;;;;0;3;;;;
2022-09-29T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;3;0;3;;;;3;;0;;;;
2022-09-29T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;4;0;0;4;0;0;0;0;1;0;0;0;0
2022-09-29T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;15;1;7;8;0;0;7;0;4;0;0;0;0
2022-09-29T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;22;8;10;12;0;0;10;1;9;0;0;0;0
2022-09-29T00:00:00;130020302-01;Jūrmalas slimnīca;4;1;1;3;;;1;;1;;;;
2022-09-29T00:00:00;600200001-01;Krāslavas slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-29T00:00:00;620200038-01;Kuldīgas slimnīca;1;1;1;;;;1;;;;;;
2022-09-29T00:00:00;170020401-01;Liepājas reģionālā slimnīca;11;0;6;5;0;0;6;0;0;0;0;0;0
2022-09-29T00:00:00;660200027-01;Limbažu slimnīca;7;;;7;;;;;;;;;
2022-09-29T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-29T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;58;8;16;42;1;;15;2;4;;;;
2022-09-29T00:00:00;170010601-01;Piejūras slimnīca;2;0;0;2;0;0;0;0;;0;0;0;0
2022-09-29T00:00:00;010000234-91;RAKUS kopā;82;10;36;46;2;0;34;1;11;1;;1;
2022-09-29T00:00:00;210020301-01;Rēzeknes slimnīca;29;6;13;16;0;0;13;1;2;0;0;0;0
2022-09-29T00:00:00;010020302-01;Rīgas 2. slimnīca;6;0;0;6;0;0;0;0;1;0;0;0;0
2022-09-29T00:00:00;010021301-01;Rīgas Dzemdību nams;1;0;;1;;;;;0;;;;
2022-09-29T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;56;2;0;56;0;0;0;0;5;0;0;0;0
2022-09-29T00:00:00;801600003-01;Siguldas slimnīca;1;1;0;1;0;0;0;0;0;0;0;0;0
2022-09-29T00:00:00;090012101-01;Slimnīca "Ģintermuiža";25;;;25;;;;;;;;;
2022-09-29T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;14;1;;14;;;;;9;;;;
2022-09-29T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;2;0;0;2;0;0;0;0;0;0;0;0;0
2022-09-29T00:00:00;900200046-01;Tukuma slimnīca;3;1;2;1;;;2;;;;;;
2022-09-29T00:00:00;250000092-01;Vidzemes slimnīca;31;5;20;11;;;20;;9;;;;
2022-09-29T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;18;1;11;7;0;0;11;0;2;;;;
2022-09-30T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-30T00:00:00;360200027-01;Alūksnes slimnīca;6;1;;6;;;;;;;;;
2022-09-30T00:00:00;400200024-01;Bauskas slimnīca;4;0;;4;;;;0;2;;;;
2022-09-30T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;5;2;4;1;;;4;;0;;;;
2022-09-30T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;5;0;0;5;0;0;0;0;0;0;0;0;0
2022-09-30T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;3;0;0;3;0;0;0;0;1;0;0;0;0
2022-09-30T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;17;5;7;10;0;0;7;0;3;0;0;0;0
2022-09-30T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;20;4;9;11;0;0;9;0;6;;;;
2022-09-30T00:00:00;130020302-01;Jūrmalas slimnīca;3;;1;2;;;1;;1;;;;
2022-09-30T00:00:00;600200001-01;Krāslavas slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-30T00:00:00;620200038-01;Kuldīgas slimnīca;1;;1;;;;1;;;1;1;;
2022-09-30T00:00:00;170020401-01;Liepājas reģionālā slimnīca;13;3;7;6;1;1;6;1;0;0;0;0;0
2022-09-30T00:00:00;660200027-01;Limbažu slimnīca;10;3;;10;;;;;;;;;
2022-09-30T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-30T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;60;12;18;42;;;18;1;4;;;;
2022-09-30T00:00:00;170010601-01;Piejūras slimnīca;2;0;0;2;0;0;0;0;;0;0;0;0
2022-09-30T00:00:00;010000234-91;RAKUS kopā;78;8;33;45;1;0;32;3;9;;;;
2022-09-30T00:00:00;210020301-01;Rēzeknes slimnīca;27;2;11;16;0;0;11;1;3;0;0;0;0
2022-09-30T00:00:00;010020302-01;Rīgas 2. slimnīca;6;0;0;6;0;0;0;0;0;0;0;0;0
2022-09-30T00:00:00;010021301-01;Rīgas Dzemdību nams;0;0;;0;;;;;1;;;;
2022-09-30T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;47;2;0;47;0;0;0;0;11;0;0;0;0
2022-09-30T00:00:00;801600003-01;Siguldas slimnīca;1;0;0;1;0;0;0;0;0;0;0;0;0
2022-09-30T00:00:00;090012101-01;Slimnīca "Ģintermuiža";22;1;;22;;;;;;;;;
2022-09-30T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;12;5;;12;;;;;7;;;;
2022-09-30T00:00:00;900200046-01;Tukuma slimnīca;3;;2;1;;;2;1;;;;;
2022-09-30T00:00:00;250000092-01;Vidzemes slimnīca;34;5;22;12;;;22;;;2;;2;
2022-09-30T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;18;1;12;6;0;0;12;0;1;;;;
2022-10-01T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-10-01T00:00:00;360200027-01;Alūksnes slimnīca;5;;;5;;;;;1;;;;
2022-10-01T00:00:00;400200024-01;Bauskas slimnīca;3;0;;3;;;;0;1;;;;
2022-10-01T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;5;1;4;1;;;4;;1;;;;
2022-10-01T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;2;0;0;2;0;0;0;0;1;0;0;0;0
2022-10-01T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;13;1;7;6;0;0;7;0;3;2;0;2;0
2022-10-01T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;22;6;12;10;0;0;12;0;4;0;0;0;0
2022-10-01T00:00:00;600200001-01;Krāslavas slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-10-01T00:00:00;170020401-01;Liepājas reģionālā slimnīca;12;1;7;5;1;1;6;0;2;0;0;0;0
2022-10-01T00:00:00;660200027-01;Limbažu slimnīca;10;3;;10;;;;;;;;;
2022-10-01T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-10-01T00:00:00;700200041-01;Madonas slimnīca;1;1;;1;;;;;;;;;
2022-10-01T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;54;3;18;36;;;18;1;8;;;;
2022-10-01T00:00:00;170010601-01;Piejūras slimnīca;2;0;0;2;0;0;0;0;;0;0;0;0
2022-10-01T00:00:00;010000234-91;RAKUS kopā;66;10;28;38;1;;27;1;21;;;;
2022-10-01T00:00:00;210020301-01;Rēzeknes slimnīca;25;5;10;15;0;0;10;0;7;0;0;0;0
2022-10-01T00:00:00;010020302-01;Rīgas 2. slimnīca;6;1;0;6;0;0;0;0;0;0;0;0;0
2022-10-01T00:00:00;010021301-01;Rīgas Dzemdību nams;0;0;;0;;;;;0;;;;
2022-10-01T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;35;2;0;35;0;0;0;0;14;0;0;0;0
2022-10-01T00:00:00;090012101-01;Slimnīca "Ģintermuiža";22;;;22;;;;;;;;;
2022-10-01T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;17;5;;17;;;;;;;;;
2022-10-01T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;1;0;0;1;0;0;0;0;1;0;0;0;0
2022-10-01T00:00:00;900200046-01;Tukuma slimnīca;3;;2;1;;;2;1;;;;;
2022-10-01T00:00:00;250000092-01;Vidzemes slimnīca;28;2;20;8;;;20;2;5;1;;1;
2022-10-01T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;18;0;12;6;0;0;12;0;0;;;;
2022-10-02T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-10-02T00:00:00;360200027-01;Alūksnes slimnīca;5;;;5;;;;;1;;;;
2022-10-02T00:00:00;400200024-01;Bauskas slimnīca;2;0;;2;;;;1;0;;;;
2022-10-02T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;5;1;4;1;;;4;;1;;;;
2022-10-02T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;2;0;0;2;0;0;0;0;0;0;0;0;0
2022-10-02T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;13;2;5;8;0;0;5;1;1;0;0;0;0
2022-10-02T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;24;2;13;11;0;0;13;0;0;0;0;0;0
2022-10-02T00:00:00;170020401-01;Liepājas reģionālā slimnīca;15;4;9;6;1;1;8;1;0;0;0;0;0
2022-10-02T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-10-02T00:00:00;700200041-01;Madonas slimnīca;1;;;1;;;;;;;;;
2022-10-02T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;59;7;18;41;;;18;1;1;;;;
2022-10-02T00:00:00;170010601-01;Piejūras slimnīca;2;0;0;2;0;0;0;0;;0;0;0;0
2022-10-02T00:00:00;010000234-91;RAKUS kopā;67;4;30;37;1;0;29;1;2;;;;
2022-10-02T00:00:00;210020301-01;Rēzeknes slimnīca;29;4;13;16;0;0;13;0;0;0;0;0;0
2022-10-02T00:00:00;010020302-01;Rīgas 2. slimnīca;6;0;0;6;0;0;0;0;0;0;0;0;0
2022-10-02T00:00:00;010021301-01;Rīgas Dzemdību nams;0;0;;0;;;;;0;;;;
2022-10-02T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;35;0;0;35;0;0;0;1;0;0;0;0;0
2022-10-02T00:00:00;090012101-01;Slimnīca "Ģintermuiža";22;;;22;;;;;;;;;
2022-10-02T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;22;5;;22;;;;;;;;;
2022-10-02T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;1;0;0;1;0;0;0;0;0;0;0;0;0
2022-10-02T00:00:00;900200046-01;Tukuma slimnīca;3;;2;1;;;2;;;;;;
2022-10-02T00:00:00;250000092-01;Vidzemes slimnīca;30;4;23;7;;;23;2;;;;;
2022-10-02T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;18;0;12;6;0;0;12;0;0;;;;
2022-10-03T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-10-03T00:00:00;360200027-01;Alūksnes slimnīca;5;;;5;;;;;1;;;;
2022-10-03T00:00:00;400200024-01;Bauskas slimnīca;2;0;;2;;;;0;0;;;;
2022-10-03T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;6;1;5;1;;;5;;0;;;;
2022-10-03T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;3;0;0;3;0;0;0;0;2;0;0;0;0
2022-10-03T00:00:00;050020401-01;Daugavpils reģionālā slimnīca;49;3;33;16;;;33;1;2;;;;
2022-10-03T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;2;0;0;2;0;0;0;0;0;0;0;0;0
2022-10-03T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;16;3;6;10;0;0;6;0;0;0;0;0;0
2022-10-03T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;25;1;13;12;0;0;13;0;0;0;0;0;0
2022-10-03T00:00:00;130020302-01;Jūrmalas slimnīca;4;1;2;2;;;2;;;;;;
2022-10-03T00:00:00;600200001-01;Krāslavas slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-10-03T00:00:00;170020401-01;Liepājas reģionālā slimnīca;19;4;11;8;1;1;10;0;0;0;0;0;0
2022-10-03T00:00:00;660200027-01;Limbažu slimnīca;9;;;9;;;;;;;;;
2022-10-03T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-10-03T00:00:00;700200041-01;Madonas slimnīca;1;;;1;;;;;;;;;
2022-10-03T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;63;6;20;43;;;20;2;;;;;
2022-10-03T00:00:00;170010601-01;Piejūras slimnīca;2;0;0;2;0;0;0;0;;0;0;0;0
2022-10-03T00:00:00;010000234-91;RAKUS kopā;70;3;32;38;1;;31;;;;;;
2022-10-03T00:00:00;210020301-01;Rēzeknes slimnīca;34;6;14;20;0;0;14;1;0;0;0;0;0
2022-10-03T00:00:00;010020302-01;Rīgas 2. slimnīca;6;0;0;6;0;0;0;0;0;0;0;0;0
2022-10-03T00:00:00;010021301-01;Rīgas Dzemdību nams;0;0;;0;;;;;0;;;;
2022-10-03T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;37;3;0;37;0;0;0;0;1;0;0;0;0
2022-10-03T00:00:00;801600003-01;Siguldas slimnīca;1;0;0;1;0;0;0;0;0;0;0;0;0
2022-10-03T00:00:00;090012101-01;Slimnīca "Ģintermuiža";18;;;18;;;;;;;;;
2022-10-03T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;22;;;22;;;;;;;;;
2022-10-03T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;1;0;0;1;0;0;0;0;0;0;0;0;0
2022-10-03T00:00:00;900200046-01;Tukuma slimnīca;2;;1;1;;;1;1;;;;;
2022-10-03T00:00:00;250000092-01;Vidzemes slimnīca;35;6;25;10;;;25;1;;;;;
2022-10-03T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;19;5;16;3;0;0;16;0;4;;;;
2022-10-04T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-10-04T00:00:00;360200027-01;Alūksnes slimnīca;5;;;5;;;;;1;;;;
2022-10-04T00:00:00;400200024-01;Bauskas slimnīca;0;0;;0;;;;0;2;;;;
2022-10-04T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;7;2;6;1;;;6;;1;;;;
2022-10-04T00:00:00;661400011-01;Bērnu psihoneiroloģiskā slimnīca "Ainaži";0;0;0;0;0;0;0;0;0;0;0;0;
2022-10-04T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;0;0;0;0;0;0;0;0;3;0;0;0;0
2022-10-04T00:00:00;050020401-01;Daugavpils reģionālā slimnīca;51;9;35;16;;;35;;7;;;;
2022-10-04T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;4;3;0;4;0;0;0;0;1;0;0;0;0
2022-10-04T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;19;4;6;13;0;0;6;0;0;1;0;1;0
2022-10-04T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;23;3;12;11;1;1;11;0;5;0;0;0;0
2022-10-04T00:00:00;130020302-01;Jūrmalas slimnīca;3;;1;2;;;1;;1;;;;
2022-10-04T00:00:00;600200001-01;Krāslavas slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-10-04T00:00:00;170020401-01;Liepājas reģionālā slimnīca;22;5;12;10;1;1;11;0;2;0;0;0;0
2022-10-04T00:00:00;660200027-01;Limbažu slimnīca;9;2;;9;;;;;;;;;
2022-10-04T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-10-04T00:00:00;700200041-01;Madonas slimnīca;1;1;1;;;;1;;;;;;
2022-10-04T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;58;8;22;36;1;1;21;;13;;;;
2022-10-04T00:00:00;170010601-01;Piejūras slimnīca;2;0;0;2;0;0;0;0;;0;0;0;0
2022-10-04T00:00:00;010000234-91;RAKUS kopā;69;11;32;37;1;;31;1;;;;;
2022-10-04T00:00:00;210020301-01;Rēzeknes slimnīca;32;4;16;16;1;1;15;0;6;0;0;0;0
2022-10-04T00:00:00;010020302-01;Rīgas 2. slimnīca;1;0;0;1;0;0;0;0;5;0;0;0;0
2022-10-04T00:00:00;010021301-01;Rīgas Dzemdību nams;0;0;;0;;;;;0;;;;
2022-10-04T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;33;7;0;33;0;0;0;0;11;0;0;0;0
